11:35|THE BOX|RODDY RICCH
11:38|SOMETHING TRIVIAL|NEEV
11:42|BREAKING ME|TOPIC feat. A7S
11:45|RITMO (BAD BOYS FOR LIFE)|BLACK EYED PEAS x J. BALVIN
11:49|LOSE SOMEBODY|KYGO & ONEREPUBLIC
11:52|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
11:56|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
11:59|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
12:03|WITHOUT ME|HALSEY
12:06|PARTY GIRL|STAYSOLIDROCKY
12:08|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
12:12|HALLUCINATE|DUA LIPA
12:15|IN YOUR EYES|THE WEEKND
12:19|SAY MY NAME|DAVID GUETTA feat. BEBE REXHA & J. BALVIN
12:22|SAVAGE LOVE|JAWSH 685 x JASON DERULO
12:25|SKIN|RAGNBONE MAN
12:29|EVERYTHING I WANTED|BILLIE EILISH
12:33|IN MY BONES|RAY DALTON
12:36|THIS CITY|SAM FISCHER
12:39|ME DOMINA|BLAYA feat. CARLAO
12:43|SUNDAY BEST|SURFACES
12:48|SECRETS|REGARD & RAYE
12:51|RECOMECAR|FERNANDO DANIEL
12:54|GOOSEBUMPS|TRAVIS SCOTT feat. KENDRICK LAMAR
12:58|FICA TUDO BEM|SILVA & ANITTA
13:01|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
13:09|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
13:13|BANANA|CONKARAH feat. SHAGGY
13:16|O AMOR E O SEGREDO|VITOR KLEY
13:19|1 DE ABRIL|PLUTONIO
13:21|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
13:25|COMME AVANT|LARTISTE feat. CAROLIINA x DJ VENS-T2
13:28|BREAK MY HEART|DUA LIPA
13:32|KINGS & QUEENS|AVA MAX
13:34|JACKIE CHAN|TIESTO & DZEKO feat. POST MALONE
13:38|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
13:41|HOJI NKA TA ROLA|JULINHO KSD
13:45|ROXANNE|ARIZONA ZERVAS
13:47|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
13:53|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
13:56|HEAD & HEART|JOEL CORRY feat. MNEK
13:59|SAVAGE LOVE|JAWSH 685 x JASON DERULO
14:02|GIRLS LIKE YOU|MAROON 5
14:06|POPSTAR|DJ KHALED feat. DRAKE
14:09|THIS CITY|SAM FISCHER
14:12|GO CRAZY|CHRIS BROWN & YOUNG THUG
14:15|DEATHBED|POWFU feat. BEABADOOBEE
14:18|ROCKSTAR|DABABY feat. RODDY RICCH
14:21|RISE|JONAS BLUE feat. JACK & JACK
14:24|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
14:28|HEATHENS|TWENTY ONE PILOTS
14:31|MEMORIES|MAROON 5
14:35|HARD FOR ME|MICHELE MARRONE
14:37|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
14:41|BE LIKE THAT|KANE BROWN feat. KHALID & SWAE LEE
14:44|FALLING|HARRY STYLES
14:53|LONELY|JOEL CORRY
14:56|COME & GO|JUICE WRLD & MARSHMELLO
14:59|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
15:08|NOBODYS LOVE|MAROON 5
15:12|NO SCRUBS|TOM ENZY feat. KALU
15:14|PHYSICAL|DUA LIPA
15:17|LOVE LIES|KHALID & NORMANI
15:21|SAVAGE LOVE|JAWSH 685 x JASON DERULO
15:24|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
15:27|IM THE ONE|DJ KHALED feat. JUSTIN BIEBER, CHANCE THE RAPPER, LIL WAYNE & QUAVO
15:32|LOSE SOMEBODY|KYGO & ONEREPUBLIC
15:35|YOUNGBLOOD|5 SECONDS OF SUMMER
15:39|DADO|RONY FUEGO
15:42|TOOSIE SLIDE|DRAKE
15:46|BE KIND|MARSHMELLO & HALSEY
15:49|IN MY BONES|RAY DALTON
15:53|THIS CITY|SAM FISCHER
15:56|TOGETHER|SIA
16:00|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
16:03|BEAUTIFUL|BAZZI
16:07|TOCAME|ANITTA feat. ARCANGEL & DE LA GHETTO
16:09|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
16:13|SOMETHING TRIVIAL|NEEV
16:17|TRANQUILO|ARAGAO
16:22|BREAKING ME|TOPIC feat. A7S
16:24|NATURAL|IMAGINE DRAGONS
16:28|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
16:31|UNFORGETTABLE|FRENCH MONTANA feat. SWAE LEE
16:35|HOW DO YOU SLEEP?|SAM SMITH
16:39|SECRETS|REGARD & RAYE
16:42|SAVAGE LOVE|JAWSH 685 x JASON DERULO
16:45|ALANE|ROBIN SCHULZ & WES
16:48|IN YOUR EYES|THE WEEKND
16:55|BANANA|CONKARAH feat. SHAGGY
16:58|HALLUCINATE|DUA LIPA
17:02|THIS CITY|SAM FISCHER
17:08|RECOMECAR|FERNANDO DANIEL
17:12|KINGS & QUEENS|AVA MAX
17:15|BLUEBERRY FAYGO|LIL MOSEY
17:17|BETTER|KHALID
17:21|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
17:25|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
17:28|BREAK MY HEART|DUA LIPA
17:32|ROCKSTAR|POST MALONE feat. 21 SAVAGE
17:35|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
17:40|LOVE SOMEONE|LUKAS GRAHAM
17:44|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
17:48|SUNDAY BEST|SURFACES
17:50|HARD FOR ME|MICHELE MARRONE
17:53|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
17:57|PARTY GIRL|STAYSOLIDROCKY
17:59|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
18:03|HIGH HOPES|PANIC! AT THE DISCO
18:07|ME DOMINA|BLAYA feat. CARLAO
18:10|SAVAGE LOVE|JAWSH 685 x JASON DERULO
18:12|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
18:16|BRUISES|LEWIS CAPALDI
18:19|HOJI NKA TA ROLA|JULINHO KSD
18:23|MIA|BAD BUNNY feat. DRAKE
18:27|THIS CITY|SAM FISCHER
18:30|WATER|RICHIE CAMPBELL x SLOW J x LHAST
18:34|SUPALONELY|BENEE feat. GUS DAPPERTON
18:38|LONELY|JOEL CORRY
18:41|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
18:44|COMME AVANT|LARTISTE feat. CAROLIINA x DJ VENS-T2
18:47|ROCKSTAR|DABABY feat. RODDY RICCH
18:53|NO SCRUBS|TOM ENZY feat. KALU
18:55|GO CRAZY|CHRIS BROWN & YOUNG THUG
18:58|MY OH MY|CAMILA CABELLO feat. DABABY
19:01|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
19:08|COME & GO|JUICE WRLD & MARSHMELLO
19:11|LOSE SOMEBODY|KYGO & ONEREPUBLIC
19:15|HEARTLESS|THE WEEKND
19:17|BE ALRIGHT|DEAN LEWIS
19:21|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
19:24|HEAD & HEART|JOEL CORRY feat. MNEK
19:27|FALLING|HARRY STYLES
19:31|BARKING|RAMZ
19:34|IN MY BONES|RAY DALTON
19:37|SHALLOW|LADY GAGA & BRADLEY COOPER
19:41|NOBODYS LOVE|MAROON 5
19:44|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
19:47|MENINA SOLTA|GIULIA BE
19:50|SECRETS|REGARD & RAYE
19:53|SAVAGE LOVE|JAWSH 685 x JASON DERULO
19:56|POPSTAR|DJ KHALED feat. DRAKE
19:59|THIS CITY|SAM FISCHER
20:03|SOMOS IGUAIS|PLUTONIO
20:07|BE LIKE THAT|KANE BROWN feat. KHALID & SWAE LEE
20:10|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
20:13|DADO|RONY FUEGO
20:17|TOOSIE SLIDE|DRAKE
20:21|WHEN THE PARTYS OVER|BILLIE EILISH
20:24|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
20:28|NAO SE PASSA NADA|PIRUKA
20:30|IGNORANTES|BAD BUNNY x SECH
20:34|BANANA|CONKARAH feat. SHAGGY
20:38|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
20:41|BREAKING ME|TOPIC feat. A7S
20:47|KINGS & QUEENS|AVA MAX
20:50|SOMETHING TRIVIAL|NEEV
20:54|YOUNG, WILD & FREE|WIZ KHALIFA feat. SNOOP DOGG & BRUNO MARS
20:57|HONEY|NOBLE
21:01|SAVAGE LOVE|JAWSH 685 x JASON DERULO
21:07|HALLUCINATE|DUA LIPA
21:11|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
21:16|LOCO CONTIGO|DJ SNAKE & J. BALVIN feat. TYGA
21:19|SUNFLOWER|POST MALONE & SWAE LEE
21:22|THIS CITY|SAM FISCHER
21:25|TOGETHER|SIA
21:29|IN YOUR EYES|THE WEEKND
21:33|PILLOWTALK|ZAYN
21:36|DONT CALL ME UP|MABEL
21:39|SUNDAY BEST|SURFACES
21:41|NO GUIDANCE|CHRIS BROWN feat. DRAKE
21:46|LONELY|JOEL CORRY
21:49|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
21:53|TOCAME|ANITTA feat. ARCANGEL & DE LA GHETTO
21:56|7 YEARS|LUKAS GRAHAM
22:00|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
22:04|TALK|KHALID
22:07|ALANE|ROBIN SCHULZ & WES
22:10|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
22:13|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
22:17|ONLY HUMAN|JONAS BROTHERS
22:20|HOJI NKA TA ROLA|JULINHO KSD
22:24|NEVER GO BACK|DENNIS LLOYD
22:27|SAVAGE LOVE|JAWSH 685 x JASON DERULO
22:30|EARNED IT|THE WEEKND
22:34|BIRDS|IMAGINE DRAGONS feat. ELISA
22:38|THIS CITY|SAM FISCHER
22:41|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
22:44|BREAK MY HEART|DUA LIPA
22:50|LOSE SOMEBODY|KYGO & ONEREPUBLIC
22:53|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
22:56|STRESSED OUT|TWENTY ONE PILOTS
23:00|FAIR CHANCE|THUNDERCAT feat. TY DOLLA SIGN & LIL B
23:04|DONT|BRYSON TILLER
23:07|ADORN|MIGUEL
23:10|I LOVE YOU|LAYTON GREENE
23:13|VERIFY|JACQUEES feat. YOUNG THUG & GUNNA
23:16|2 A.M.|ADRIAN MARCEL feat. SAGE THE GEMINI
23:20|RENDEZVOUS|COL3TRANE feat. MIRAA MAY
23:22|BAD INTENTIONS|MISHLAWI
23:25|UNPRETTY|TLC
23:29|BITTERSWEET|LIANNE LA HAVAS
23:33|HONESTY|PINK SWEATS
23:36|CUT IT OUT|TINK
23:40|HOW MANY DRINKS|MIGUEL feat. KENDRICK LAMAR
23:44|I DONT THINK YOURE READY|TANK
23:47|I WANT YOU AROUND|SNOH AALEGRA
23:50|Y U GOTTA B LIKE THAT|AUDREY MIKA
23:53|BOOD UP|ELLA MAI feat. NICKI MINAJ & QUAVO
23:56|OVER|LHAST X 11 LIT3S
