00:00|Roses [Imanbek remix]|Saint Jhn
00:03|Savage Love|Jawsh 685, Jason Derulo
00:05|The Box|Roddy Ricch
00:08|Savage|Megan Thee Stallion
00:11|Callaita|Bad Bunny, Tainy
00:14|Festa|David Carreira, Mc Kevinho
00:17|Blueberry Faygo|Lil Mosey
00:21|Hotline Bling|Drake
00:25|Rain on Me|Lady Gaga, Ariana Grande
00:28|Cafeína|DJ Dadda, Plutónio
00:31|Rockstar|DaBaby, Roddy Ricch
00:34|Intentions|Justin Bieber, Quavo
00:38|How You Like That|Blackpink
00:41|Toosie Slide|Drake
00:45|Morado|J Balvin
00:48|Happier|Marshmello, Bastille
00:52|Ily (I Love You Baby)|Surf Mesa, Emilee
00:55|Safe|Mizzy Miles, 9 Miller, Lon3r Johny, Lhast
00:58|Terremoto|Anitta, Mc Kevinho
01:01|Watermelon Sugar|Harry Styles
01:04|Conclusão|Julinho Ksd
01:06|Roxanne|Arizona Zervas
01:09|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
01:13|À Vontade|ProfJam, Fínix MG
01:17|PopStar|DJ Khaled, Drake
01:20|TKN|Rosalía, Travis Scott
01:23|Unforgettable|French Montana, Swae Lee
01:26|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
01:29|Wow.|Post Malone
01:32|Blinding Lights|The Weeknd
01:35|Rare|Selena Gomez
01:39|Good Life|Kappa Jotta
01:43|Savage Love|Jawsh 685, Jason Derulo
01:46|Ignorantes|Bad Bunny, Sech
01:49|Essa Saia|Bispo, Ivandro
01:53|Flores|Vitão, Luísa Sonza
01:55|BANANA (FT. SHAGGY) DJ FLE REMIX|CONKARAH
01:59|Bad Liar|Imagine Dragons
02:03|Don't Start Now|Dua Lipa
02:06|Blueberry Faygo|Lil Mosey
02:08|The Scotts|The Scotts, Kid Cudi, Travis Scott
02:11|Sunday Best|Surfaces
02:13|Con Altura|Rosalía, J Balvin
02:16|Festa|David Carreira, Mc Kevinho
02:19|Stuck with U|Ariana Grande, Justin Bieber
