00:01|Savage Love|Jawsh 685, Jason Derulo
00:04|Toosie Slide|Drake
00:08|Say So|Doja Cat
00:11|Un Dia (One Day)|J Balvin, Tainy, Dua Lipa
00:15|Dance Monkey|Tones and I
00:19|My Oasis|Sam Smith, Burna Boy
00:22|Conclusão|Julinho Ksd
00:25|Starboy|The Weeknd, Daft Punk
00:28|Morado|J Balvin
00:32|God's Plan|Drake
00:35|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
00:38|Roses [Imanbek remix]|Saint Jhn
00:41|The Woo|Pop Smoke, Roddy Ricch, 50 Cent
00:45|Don't Start Now|Dua Lipa
00:48|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
00:52|Menina Solta|Giulia Be
00:54|Flores|Vitão, Luísa Sonza
00:57|Cocaína|GSon, Luccas, Kroa, Xamã, Giovanni, Zara G, Chris [pt]
01:04|Rockstar|DaBaby, Roddy Ricch
01:06|TKN|Rosalía, Travis Scott
01:09|Own It|Stormzy, Burna Boy, Ed Sheeran
01:12|Ignorantes|Bad Bunny, Sech
01:16|Combatchy|Anitta, MC Rebecca, Luísa Sonza, Lexa
01:18|Hawái|Maluma
01:22|Breaking Me|Topic, A7S
01:25|Love Yourself|Justin Bieber
01:29|Sunday Best|Surfaces
01:31|Slowly|Richie Campbell
01:34|Watermelon Sugar|Harry Styles
01:37|Break My Heart|Dua Lipa
01:42|Tribunal|ProfJam, Benji Price
01:45|Conclusão|Julinho Ksd
01:48|Supalonely|Benee, Gus Dapperton
01:52|Loco Contigo|DJ Snake, J Balvin, Tyga
01:55|Ily (I Love You Baby)|Surf Mesa, Emilee
01:58|BANANA (FT. SHAGGY) DJ FLE REMIX|CONKARAH
02:01|Blinding Lights|The Weeknd
02:04|Stuck with U|Ariana Grande, Justin Bieber
02:08|Tusa|Karol G, Nicki Minaj
02:11|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
02:14|Highest in the Room|Travis Scott
02:17|Me Domina|Blaya, Carlão
02:20|Te Gusta|Mc Kevinho
02:23|Young, Wild & Free|Snoop Dogg, Wiz Khalifa, Bruno Mars
02:26|Don't Rush|Young T & Bugsey, Headie One
02:30|Mafiosa|Lartiste, Carolina
02:33|Savage Love|Jawsh 685, Jason Derulo
02:36|The Box|Roddy Ricch
02:39|WAP|Cardi B, Megan Thee Stallion
02:42|Blueberry Faygo|Lil Mosey
02:45|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
02:49|Con Altura|Rosalía, J Balvin
02:52|Hawái|Maluma
