00:01|Rockstar|DaBaby, Roddy Ricch
00:04|TKN|Rosalía, Travis Scott
00:06|Own It|Stormzy, Ed Sheeran, Burna Boy
00:09|Morado|J Balvin
00:13|Old Town Road [remix]|Lil Nas X, Billy Ray Cyrus
00:15|PopStar|DJ Khaled, Drake
00:18|Breaking Me|Topic, A7S
00:22|Sua Cara|Major Lazer, Anitta, Pabllo Vittar
00:25|Mamacita|Black Eyed Peas, Ozuna, J Rey Soul
00:29|One Kiss|Calvin Harris, Dua Lipa
00:32|Watermelon Sugar|Harry Styles
00:35|Tusa|Karol G, Nicki Minaj
00:39|Dado|Rony Fuego, DreNaz
00:42|In Your Eyes [remix]|The Weeknd, Doja Cat
00:46|Ignorantes|Bad Bunny, Sech
00:50|Hoji N'ka ta Rola|Julinho Ksd
00:54|Me Domina|Blaya, Carlão
00:57|Cocaína|GSon, Zara G, Chris [pt], Luccas, Kroa, Xamã, Giovanni
01:04|Blinding Lights|The Weeknd
01:07|Stuck with U|Ariana Grande, Justin Bieber
01:10|The Box|Roddy Ricch
01:13|Sunday Best|Surfaces
01:16|Ritmo (Bad Boys for Life)|Black Eyed Peas, J Balvin
01:20|Flores|Vitão, Luísa Sonza
01:22|Te Gusta|Mc Kevinho
01:25|Pick up the Phone|Young Thug, Travis Scott, Quavo
01:29|Supalonely|Benee, Gus Dapperton
01:33|Cafeína|DJ Dadda, Plutónio
01:36|Savage Love|Jawsh 685, Jason Derulo
01:39|Hot Girl Bummer|Blackbear
01:42|BANANA (FT. SHAGGY) DJ FLE REMIX|CONKARAH
01:46|Blueberry Faygo|Lil Mosey
01:48|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
01:51|Talk|Khalid
01:54|Ily (I Love You Baby)|Surf Mesa, Emilee
01:57|Tribunal|ProfJam, Benji Price
02:01|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
02:03|Toosie Slide|Drake
02:08|Intentions|Justin Bieber, Quavo
02:11|Don't Rush|Young T & Bugsey, Headie One
02:15|MIA|Bad Bunny, Drake
02:18|Hawái|Maluma
02:21|Conclusão|Julinho Ksd
02:24|Havana|Camila Cabello, Young Thug
02:28|Savage|Megan Thee Stallion
02:31|X|Nicky Jam, J Balvin
02:33|Rockstar|DaBaby, Roddy Ricch
02:36|Tempo|FrankieontheGuitar, Bispo, Lon3r Johny, Tóy Tóy T-Rex
02:41|Smile|Juice WRLD, The Weeknd
02:44|Don't Start Now|Dua Lipa
02:47|Rain on Me|Lady Gaga, Ariana Grande
02:50|Old Town Road [remix]|Lil Nas X, Billy Ray Cyrus
02:52|My Oasis|Sam Smith, Burna Boy
02:55|WAP|Cardi B, Megan Thee Stallion
02:58|Better|Khalid
03:02|Blinding Lights|The Weeknd
03:05|Breaking Me|Topic, A7S
03:07|The Scotts|The Scotts, Travis Scott, Kid Cudi
03:10|Festa|David Carreira, Mc Kevinho
03:13|Bússola|Nenny
03:17|Ily (I Love You Baby)|Surf Mesa, Emilee
03:20|Blueberry Faygo|Lil Mosey
03:23|If I'm Lucky|Jason Derulo
03:27|Un Dia (One Day)|J Balvin, Dua Lipa, Tainy
03:31|Señorita|Shawn Mendes, Camila Cabello
03:34|Savage Love|Jawsh 685, Jason Derulo
03:37|Roxanne|Arizona Zervas
03:40|The Woo|Pop Smoke, Roddy Ricch, 50 Cent
03:44|Toosie Slide|Drake
03:48|Morado|J Balvin
03:51|Yo x Ti, Tu x Mi|Rosalía, Ozuna
03:54|Me Domina|Blaya, Carlão
03:57|Dado|Rony Fuego, DreNaz
04:01|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
04:04|Conclusão|Julinho Ksd
04:06|Falling|Trevor Daniel
04:09|Sunday Best|Surfaces
04:11|Boyfriend|Ariana Grande, Social House
04:14|PopStar|DJ Khaled, Drake
04:18|Don't Start Now|Dua Lipa
04:21|Earned It|The Weeknd
04:25|Supalonely|Benee, Gus Dapperton
04:28|Sweet but Psycho|Ava Max
04:31|Rockstar|DaBaby, Roddy Ricch
04:34|Own It|Stormzy, Ed Sheeran, Burna Boy
04:38|Cocaína|GSon, Kroa, Xamã, Giovanni, Zara G, Chris [pt], Luccas
04:45|TKN|Rosalía, Travis Scott
04:47|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
04:50|Motivation|Normani
04:53|Flores|Vitão, Luísa Sonza
04:56|Tribunal|ProfJam, Benji Price
05:00|Sushi|Nenny
05:02|Watermelon Sugar|Harry Styles
05:05|Breaking Me|Topic, A7S
05:08|Mama Ta Xinti|Julinho Ksd
05:11|Don't Rush|Young T & Bugsey, Headie One
05:14|Be Honest|Jorja Smith, Burna Boy
05:18|My Oasis|Sam Smith, Burna Boy
05:21|Toosie Slide|Drake
05:25|What Lovers Do|Maroon 5, SZA
05:28|Savage|Megan Thee Stallion
05:31|Slowly|Richie Campbell
05:34|Blinding Lights|The Weeknd
05:37|Say So|Doja Cat
05:41|BANANA (FT. SHAGGY) DJ FLE REMIX|CONKARAH
05:45|Stuck with U|Ariana Grande, Justin Bieber
05:48|Rain on Me|Lady Gaga, Ariana Grande
05:51|Beautiful People|Ed Sheeran, Khalid
05:55|Hawái|Maluma
05:58|Smile|Juice WRLD, The Weeknd
06:01|Savage Love|Jawsh 685, Jason Derulo
06:04|Te Gusta|Mc Kevinho
06:06|Break My Heart|Dua Lipa
06:10|Festa|David Carreira, Mc Kevinho
06:13|Vergonha na Cara|Plutónio
06:16|Flores|Vitão, Luísa Sonza
06:19|Blueberry Faygo|Lil Mosey
06:22|The Hills|The Weeknd
06:26|Un Dia (One Day)|J Balvin, Dua Lipa, Tainy
06:29|Djadja|Aya Nakamura
06:32|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
06:35|Roses [Imanbek remix]|Saint Jhn
06:39|WAP|Cardi B, Megan Thee Stallion
06:42|Toosie Slide|Drake
06:46|Morado|J Balvin
06:49|Liar|Camila Cabello
06:53|My Oasis|Sam Smith, Burna Boy
06:56|The Woo|Pop Smoke, Roddy Ricch, 50 Cent
06:59|Call Out My Name|The Weeknd
07:03|Rockstar|DaBaby, Roddy Ricch
07:05|Conclusão|Julinho Ksd
07:08|Mamacita|Black Eyed Peas, Ozuna, J Rey Soul
07:12|Combatchy|Anitta, Lexa, MC Rebecca, Luísa Sonza
07:15|Ily (I Love You Baby)|Surf Mesa, Emilee
07:18|Don't Start Now|Dua Lipa
07:22|Watermelon Sugar|Harry Styles
07:25|Rockstar|Post Malone, 21 Savage
07:29|Ignorantes|Bad Bunny, Sech
07:32|Tusa|Karol G, Nicki Minaj
07:36|TKN|Rosalía, Travis Scott
07:38|Sunday Best|Surfaces
07:42|Bum Bum Tam Tam|MC Fioti, Future, Juan Magan, Stefflon Don, J Balvin
07:45|The Box|Roddy Ricch
07:48|Me Domina|Blaya, Carlão
07:51|Hot Girl Bummer|Blackbear
07:57|China|Anuel AA, J Balvin, Daddy Yankee, Karol G, Ozuna
08:02|Blinding Lights|The Weeknd
08:05|Breaking Me|Topic, A7S
08:09|Supalonely|Benee, Gus Dapperton
08:13|Ritmo (Bad Boys for Life)|Black Eyed Peas, J Balvin
08:16|Hawái|Maluma
08:20|Toosie Slide|Drake
08:24|Savage Love|Jawsh 685, Jason Derulo
08:28|Finesse [remix]|Bruno Mars
08:31|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
08:34|Own It|Stormzy, Ed Sheeran, Burna Boy
08:37|Stuck with U|Ariana Grande, Justin Bieber
08:44|Don't Rush|Young T & Bugsey, Headie One
08:48|Mafiosa|Lartiste, Carolina
08:54|Somos Iguais|Plutónio
08:57|Tempo|FrankieontheGuitar, Tóy Tóy T-Rex, Bispo, Lon3r Johny
09:01|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
09:04|Te Gusta|Mc Kevinho
09:07|Mama Ta Xinti|Julinho Ksd
09:10|Savage|Megan Thee Stallion
09:13|Yummy|Justin Bieber
09:16|Blueberry Faygo|Lil Mosey
09:19|Rockstar|DaBaby, Roddy Ricch
09:22|Get Lucky|Daft Punk, Pharrell Williams
09:26|Rain on Me|Lady Gaga, Ariana Grande
09:29|Roxanne|Arizona Zervas
09:32|Flores|Vitão, Luísa Sonza
09:38|jND|Lhast, 9 Miller
09:41|Toosie Slide|Drake
09:47|Festa|David Carreira, Mc Kevinho
09:51|Falling|Trevor Daniel
09:53|Veneno|Anitta
09:56|Say So|Doja Cat
09:59|Watermelon Sugar|Harry Styles
10:02|Conclusão|Julinho Ksd
10:05|Intentions|Justin Bieber, Quavo
10:08|Un Dia (One Day)|J Balvin, Tainy, Dua Lipa
10:12|Young Dumb & Broke|Khalid
10:15|PopStar|DJ Khaled, Drake
10:19|Blinding Lights|The Weeknd
10:23|Shake It Off|Taylor Swift
10:26|Don't Start Now|Dua Lipa
10:29|Don't Rush|Young T & Bugsey, Headie One
10:33|Roses [Imanbek remix]|Saint Jhn
10:38|TKN|Rosalía, Travis Scott
10:41|Thank U, Next|Ariana Grande
10:46|Mamacita|Black Eyed Peas, Ozuna, J Rey Soul
10:50|Vivi Good|Julinho Ksd, Yuran, Trista
10:53|Breaking Me|Topic, A7S
10:56|IDGAF|Dua Lipa
11:00|Savage Love|Jawsh 685, Jason Derulo
11:02|In Your Eyes [remix]|The Weeknd, Doja Cat
11:06|Sunday Best|Surfaces
11:09|Own It|Stormzy, Ed Sheeran, Burna Boy
11:12|Happier|Marshmello, Bastille
11:16|Ily (I Love You Baby)|Surf Mesa, Emilee
11:19|Stuck with U|Ariana Grande, Justin Bieber
11:23|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
11:26|Habits (Stay High) [Hippie Sabotage remix]|Tove Lo
11:30|Supalonely|Benee, Gus Dapperton
11:34|Tusa|Karol G, Nicki Minaj
11:37|One Kiss|Calvin Harris, Dua Lipa
11:42|Te Gusta|Mc Kevinho
11:45|Pray for Me|The Weeknd, Kendrick Lamar
11:51|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
11:54|MIA|Bad Bunny, Drake
11:58|Blueberry Faygo|Lil Mosey
12:00|Rockstar|DaBaby, Roddy Ricch
12:03|Toosie Slide|Drake
12:07|The Box|Roddy Ricch
12:10|Savage|Megan Thee Stallion
12:13|Psycho|Post Malone, Ty Dolla Sign
12:16|Me Domina|Blaya, Carlão
12:19|Watermelon Sugar|Harry Styles
12:23|Sorry|Justin Bieber
12:26|Conclusão|Julinho Ksd
