00:01|BREAK MY HEART|DUA LIPA
00:07|KINGS & QUEENS|AVA MAX
00:09|SOMETHING TRIVIAL|NEEV
00:13|THIS CITY|SAM FISCHER
00:17|ALANE|ROBIN SCHULZ & WES
00:20|SEE YOU AGAIN|WIZ KHALIFA feat. CHARLIE PUTH
00:23|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
00:29|BUSSOLA|NENNY
00:33|HALLUCINATE|DUA LIPA
00:37|HOJI NKA TA ROLA|JULINHO KSD
00:41|O AMOR E O SEGREDO|VITOR KLEY
00:44|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
00:46|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
00:50|ROXANNE|ARIZONA ZERVAS
00:52|PARTY GIRL|STAYSOLIDROCKY
00:55|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
00:59|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
01:02|ME DOMINA|BLAYA feat. CARLAO
01:05|ROCKSTAR|DABABY feat. RODDY RICCH
01:08|HARD FOR ME|MICHELE MARRONE
01:11|RECOMECAR|FERNANDO DANIEL
01:15|GOODBYES|POST MALONE feat. YOUNG THUG
01:17|SAVAGE LOVE|JAWSH 685 x JASON DERULO
01:20|DEATHBED|POWFU feat. BEABADOOBEE
01:23|HEAD & HEART|JOEL CORRY feat. MNEK
01:26|WE FOUND LOVE|RIHANNA feat. CALVIN HARRIS
01:29|THIS CITY|SAM FISCHER
01:33|FALLING|HARRY STYLES
01:36|SAY SO|DOJA CAT
01:40|COMME AVANT|LARTISTE feat. CAROLIINA x DJ VENS-T2
01:43|LONELY|JOEL CORRY
01:48|MEMORIES|MAROON 5
01:51|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
01:55|SOLO|CLEAN BANDIT feat. DEMI LOVATO
01:58|OPEN UP|MATT SIMONS
02:01|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
02:06|NO SCRUBS|TOM ENZY feat. KALU
02:09|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
02:12|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
02:15|POPSTAR|DJ KHALED feat. DRAKE
02:19|EMPIRE STATE OF MIND|JAY-Z feat. ALICIA KEYS
02:23|LOSE SOMEBODY|KYGO & ONEREPUBLIC
02:27|POWER OVER ME|DERMOT KENNEDY
02:30|GO CRAZY|CHRIS BROWN & YOUNG THUG
02:33|TOOSIE SLIDE|DRAKE
02:37|PHYSICAL|DUA LIPA
02:40|BE LIKE THAT|KANE BROWN feat. KHALID & SWAE LEE
02:43|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
02:47|SAY MY NAME|DAVID GUETTA feat. BEBE REXHA & J. BALVIN
02:50|BE KIND|MARSHMELLO & HALSEY
02:53|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
02:57|IT AINT ME|KYGO feat. SELENA GOMEZ
03:00|SAVAGE LOVE|JAWSH 685 x JASON DERULO
03:03|TOGETHER|SIA
03:07|BREAKING ME|TOPIC feat. A7S
03:09|IN MY BONES|RAY DALTON
03:13|COME & GO|JUICE WRLD & MARSHMELLO
03:16|LOVELY|BILLIE EILISH feat. KHALID
03:19|THIS CITY|SAM FISCHER
03:23|TRANQUILO|ARAGAO
03:27|TOCAME|ANITTA feat. ARCANGEL & DE LA GHETTO
03:30|WHISTLE|FLO RIDA
03:33|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
03:37|IN YOUR EYES|THE WEEKND
03:41|THE BOX|RODDY RICCH
03:44|ALANE|ROBIN SCHULZ & WES
03:47|SECRETS|REGARD & RAYE
03:52|HOW DO YOU SLEEP?|SAM SMITH
03:55|NOBODYS LOVE|MAROON 5
03:58|I LIKE ME BETTER|LAUV
04:02|SUNDAY BEST|SURFACES
04:07|BANANA|CONKARAH feat. SHAGGY
04:10|DADO|RONY FUEGO
04:13|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
04:17|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
04:20|SUMMER|CALVIN HARRIS
04:23|KINGS & QUEENS|AVA MAX
04:26|WITHOUT ME|HALSEY
04:29|SOMETHING TRIVIAL|NEEV
04:33|BREAK MY HEART|DUA LIPA
04:37|BLUEBERRY FAYGO|LIL MOSEY
04:40|PARTY GIRL|STAYSOLIDROCKY
04:42|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
04:46|1 DE ABRIL|PLUTONIO
04:48|VIVER|ARAGAO
04:51|ME DOMINA|BLAYA feat. CARLAO
04:54|SAVAGE LOVE|JAWSH 685 x JASON DERULO
04:57|STOLE THE SHOW|KYGO & PARSON JAMES
