00:00|JUST GIVE ME A REASON|PINK [+] NATE RUESS
00:03|BUBBLY|COLBIE CAILLAT
00:07|SOMEONE YOU LOVED|LEWIS CAPALDI
00:09|VERÃO|THE GIFT
00:13|MERCY|SHAWN MENDES
00:16|HOW TO SAVE A LIFE|THE FRAY
00:20|OUVI DIZER|MELIM
00:24|HERE WITHOUT YOU|3 DOORS DOWN
00:27|CHASING CARS|SNOW PATROL
00:32|SOMEONE LIKE YOU|ADELE
00:37|HEDONISM (JUST BECAUSE YOU FEEL GOOD)|SKUNK ANANSIE
00:40|YOU SAY|LAUREN DAIGLE
00:45|O QUE FOMOS|NUNO RIBEIRO FEAT. DAVID CARREIRA
00:48|I SEE FIRE|ED SHEERAN
00:55|STAY WITH ME|SAM SMITH
00:58|HONEY|NOBLE
01:02|EVERY BREATHE YOU TAKE|POLICE
01:05|WAVES|MR.PROBZ
01:08|MY IMMORTAL|EVANESCENCE
01:12|WHEN I WAS YOUR MAN|BRUNO MARS
01:15|COLD LITTLE HEART|MICHAEL KIWANUKA
01:19|YOULL FOLLOW ME DOWN|SKUNK ANANSIE
01:22|BUSY (FOR ME)|AUREA
01:26|ANOTHER DAY IN PARADISE|PHIL COLLINS
01:30|DANCING WITH A STRANGER|SAM SMITH & NORMANI
01:33|TUDO PARA DAR|MIA ROSE & SALVADOR SEIXAS
01:37|SKIN|RAG N BONE MAN
01:41|HERO|MARIAH CAREY
01:45|COMO ELA É BELA|AGIR
01:49|CONQUEROR|ESTELLE [+] JUSSIE SMOLLET
01:54|ALWAYS REMEMBER US THIS WAY|LADY GAGA
01:58|IM YOURS|JASON MRAZ
02:01|SAY SO|DOJA CAT
02:05|RIDE IT|REGARD
02:07|E PRECISO|MIGUEL GAMEIRO
02:10|HEAVEN|AVICII FT. CHRIS MARTIN
02:15|KARMA CHAMELEON|CULTURE CLUB
02:19|PERTO DE MIM|SYRO
02:22|EVERYTHING I WANTED|BILLIE EILISH
02:26|ROSA SANGUE|AMOR ELECTRO
02:31|BEFORE YOU GO|LEWIS CAPALDI
02:34|O ERRO MAIS BONITO|ANA BACALHAU & DIOGO PIÇARRA
02:37|SHAPE OF YOU|ED SHEERAN
02:41|BOA SORTE, GOOD LUCK|VANESSA DA MATA [+] BEN HARPER
02:45|"TAKE MY BREATH AWAY (LOVE THEME FROM ""TOP GUN"")"|BERLIN
02:51|BLINDING LIGHTS|THE WEEKND
02:54|(NAO)  ERA AMOR|GIULIA BE
02:57|EVERY TIME YOU GO AWAY|PAUL YOUNG
03:01|O AMOR É O SEGREDO|VITOR KLEY
03:04|I LOVE YOUS|HAILEE STEINFELD
03:07|BE ALRIGHT|DEAN LEWIS
03:10|THRILLER|MICHAEL JACKSON
03:16|DANCE MONKEY|TONES AND I
03:19|NADA MAIS|FERNANDO DANIEL
03:22|NEED YOU NOW|LADY ANTEBELLUM
03:26|CORAÇÃO|DIOGO PIÇARRA
03:29|IN MY BLOOD|SHAWN MENDES
03:33|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
03:36|KINGS & QUEENS|AVA MAX
03:39|NÓS OS DOIS|BARBARA BANDEIRA
03:42|IM NOT THE ONLY ONE|SAM SMITH
03:46|CUIDO DE VOCÊ|DAVID CARREIRA feat. KELL SMITH
03:51|NATURAL|IMAGINE DRAGONS
03:54|HOW YOU REMIND ME|NICKELBACK
03:57|MORAL OF THE STORY|ASHE
04:01|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
04:04|RECOMEÇAR|FERNANDO DANIEL
04:07|I DONT CARE|ED SHEERAN & JUSTIN BIEBER
04:11|LOSING MY RELIGION|R.E.M.
04:15|OUVI DIZER|MELIM
04:18|IN YOUR EYES|THE WEEKND
04:22|O TEU OLHAR|MATIAS DAMASIO
