00:00|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
00:05|IN MY BONES|RAY DALTON
00:08|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
00:12|SAVAGE LOVE|JAWSH 685 x JASON DERULO
00:15|POPSTAR|DJ KHALED feat. DRAKE
00:18|FADED|ALAN WALKER
00:22|SECRETS|REGARD & RAYE
00:25|TUSA|KAROL G. x NICKI MINAJ
00:28|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
00:31|TOOSIE SLIDE|DRAKE
00:35|ROSES|SAINT JHN
00:38|BE LIKE THAT|KANE BROWN feat. KHALID & SWAE LEE
00:41|THIS CITY|SAM FISCHER
00:44|GOODBYES|POST MALONE feat. YOUNG THUG
00:47|RITMO (BAD BOYS FOR LIFE)|BLACK EYED PEAS x J. BALVIN
00:51|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
00:54|STOLEN DANCE|MILKY CHANCE
00:58|HIGHEST IN THE ROOM|TRAVIS SCOTT
01:01|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
01:05|TOGETHER|SIA
01:08|BREAKING ME|TOPIC feat. A7S
01:11|BANANA|CONKARAH feat. SHAGGY
01:14|GO CRAZY|CHRIS BROWN & YOUNG THUG
01:17|SAY SO|DOJA CAT
01:21|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
01:24|RIDE IT|REGARD
01:27|TOCAME|ANITTA feat. ARCANGEL & DE LA GHETTO
01:30|THE NIGHTS|AVICII
01:33|SAVAGE LOVE|JAWSH 685 x JASON DERULO
01:35|IN YOUR EYES|THE WEEKND
01:40|POWER OVER ME|DERMOT KENNEDY
01:43|ALANE|ROBIN SCHULZ & WES
01:46|KINGS & QUEENS|AVA MAX
01:51|EVERYTHING I WANTED|BILLIE EILISH
01:55|COME & GO|JUICE WRLD & MARSHMELLO
01:58|LEAVE A LIGHT ON|TOM WALKER
02:01|SUNDAY BEST|SURFACES
02:06|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
02:11|NOBODYS LOVE|MAROON 5
02:15|THIS CITY|SAM FISCHER
02:18|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
02:21|HOW DEEP IS YOUR LOVE|CALVIN HARRIS & DISCIPLES
02:24|HARD FOR ME|MICHELE MARRONE
02:27|LOVELY|BILLIE EILISH feat. KHALID
02:30|DADO|RONY FUEGO
02:34|BREAK MY HEART|DUA LIPA
02:37|O AMOR E O SEGREDO|VITOR KLEY
02:40|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
02:44|SAY MY NAME|DAVID GUETTA feat. BEBE REXHA & J. BALVIN
02:47|ROXANNE|ARIZONA ZERVAS
02:50|ME DOMINA|BLAYA feat. CARLAO
02:53|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
02:57|SEE YOU AGAIN|WIZ KHALIFA feat. CHARLIE PUTH
03:00|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
03:04|COMME AVANT|LARTISTE feat. CAROLIINA x DJ VENS-T2
03:07|HOJI NKA TA ROLA|JULINHO KSD
03:11|LONELY|JOEL CORRY
03:14|SOMETHING TRIVIAL|NEEV
03:18|WITHOUT ME|HALSEY
03:21|SAVAGE LOVE|JAWSH 685 x JASON DERULO
03:24|DEATHBED|POWFU feat. BEABADOOBEE
03:27|HEAD & HEART|JOEL CORRY feat. MNEK
03:30|WE FOUND LOVE|RIHANNA feat. CALVIN HARRIS
03:33|THIS CITY|SAM FISCHER
03:37|ROCKSTAR|DABABY feat. RODDY RICCH
03:39|1 DE ABRIL|PLUTONIO
03:42|POPSTAR|DJ KHALED feat. DRAKE
03:45|NO SCRUBS|TOM ENZY feat. KALU
03:50|MEMORIES|MAROON 5
03:53|HALLUCINATE|DUA LIPA
03:57|NEVER FORGET YOU|MNEK feat. ZARA LARSSON
04:00|FALLING|HARRY STYLES
04:06|LOSE SOMEBODY|KYGO & ONEREPUBLIC
04:09|RECOMECAR|FERNANDO DANIEL
04:13|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
04:16|BE LIKE THAT|KANE BROWN feat. KHALID & SWAE LEE
04:20|LOCKED OUT OF HEAVEN|BRUNO MARS
04:23|IN MY BONES|RAY DALTON
04:27|THE BOX|RODDY RICCH
04:30|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
04:33|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
04:36|PHYSICAL|DUA LIPA
04:40|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
04:43|JACKIE CHAN|TIESTO & DZEKO feat. POST MALONE
04:47|BE KIND|MARSHMELLO & HALSEY
04:50|TOGETHER|SIA
04:53|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
04:57|SUMMER|CALVIN HARRIS
05:01|SAVAGE LOVE|JAWSH 685 x JASON DERULO
05:04|TOCAME|ANITTA feat. ARCANGEL & DE LA GHETTO
05:06|TOOSIE SLIDE|DRAKE
05:10|SECRETS|REGARD & RAYE
05:13|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
05:16|GIRLS LIKE YOU|MAROON 5
05:20|THIS CITY|SAM FISCHER
05:23|TRANQUILO|ARAGAO
05:27|ALANE|ROBIN SCHULZ & WES
05:30|STOLE THE SHOW|KYGO & PARSON JAMES
05:33|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
05:37|BREAKING ME|TOPIC feat. A7S
05:40|LOVE LIES|KHALID & NORMANI
05:43|DESCE PRO PLAY (PA PA PA)|MC ZAAC feat. ANITTA & TYGA
05:46|BANANA|CONKARAH feat. SHAGGY
05:52|HOW DO YOU SLEEP?|SAM SMITH
05:55|GO CRAZY|CHRIS BROWN & YOUNG THUG
05:58|SOLO|CLEAN BANDIT feat. DEMI LOVATO
06:01|IN YOUR EYES|THE WEEKND
06:05|KINGS & QUEENS|AVA MAX
06:08|COME & GO|JUICE WRLD & MARSHMELLO
06:11|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
06:15|PARTY GIRL|STAYSOLIDROCKY
06:18|RISE|JONAS BLUE feat. JACK & JACK
06:21|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
06:27|EMPIRE STATE OF MIND|JAY-Z feat. ALICIA KEYS
06:31|NOBODYS LOVE|MAROON 5
06:35|SUNDAY BEST|SURFACES
06:37|BLUEBERRY FAYGO|LIL MOSEY
06:42|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
06:45|IT AINT ME|KYGO feat. SELENA GOMEZ
06:49|VIVER|ARAGAO
06:55|ME DOMINA|BLAYA feat. CARLAO
06:58|SAVAGE LOVE|JAWSH 685 x JASON DERULO
07:01|BRUISES|LEWIS CAPALDI
07:05|DADO|RONY FUEGO
07:10|THIS CITY|SAM FISCHER
07:14|CALL OUT MY NAME|THE WEEKND
07:17|HARD FOR ME|MICHELE MARRONE
07:20|BREAK MY HEART|DUA LIPA
07:24|BEAUTIFUL|BAZZI
07:28|FALLIN|KOMET
07:31|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
07:34|LONELY|JOEL CORRY
07:42|SUPALONELY|BENEE feat. GUS DAPPERTON
07:46|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
07:54|HOJI NKA TA ROLA|JULINHO KSD
07:58|NO SCRUBS|TOM ENZY feat. KALU
08:01|NATURAL|IMAGINE DRAGONS
08:04|HEARTLESS|THE WEEKND
08:07|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
08:11|ROCKSTAR|DABABY feat. RODDY RICCH
08:14|WHISTLE|FLO RIDA
08:22|SOMETHING TRIVIAL|NEEV
08:26|LOSE SOMEBODY|KYGO & ONEREPUBLIC
08:29|SAVAGE LOVE|JAWSH 685 x JASON DERULO
08:32|BETTER|KHALID
08:35|FALLING|HARRY STYLES
08:43|IN MY BONES|RAY DALTON
08:46|THIS CITY|SAM FISCHER
08:56|MENINA SOLTA|GIULIA BE
08:59|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
09:03|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
09:05|RECOMECAR|FERNANDO DANIEL
09:11|SECRETS|REGARD & RAYE
09:14|FURTHER UP (NA, NA, NA, NA, NA)|STATIC & BEN EL with PITBULL
09:16|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
09:20|HIGH HOPES|PANIC! AT THE DISCO
09:26|TOOSIE SLIDE|DRAKE
09:30|BANANA|CONKARAH feat. SHAGGY
09:34|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
09:42|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
09:45|SOMETHING JUST LIKE THIS|THE CHAINSMOKERS feat. COLDPLAY
09:59|KINGS & QUEENS|AVA MAX
10:02|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
10:06|BREAKING ME|TOPIC feat. A7S
10:08|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
10:14|SAVAGE LOVE|JAWSH 685 x JASON DERULO
10:17|LOCO CONTIGO|DJ SNAKE & J. BALVIN feat. TYGA
10:20|HARD FOR ME|MICHELE MARRONE
10:23|NO GUIDANCE|CHRIS BROWN feat. DRAKE
10:27|THIS CITY|SAM FISCHER
10:31|LONELY|JOEL CORRY
10:34|IN YOUR EYES|THE WEEKND
10:38|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
10:45|SHALLOW|LADY GAGA & BRADLEY COOPER
10:48|I LIKE ME BETTER|LAUV
10:55|MIA|BAD BUNNY feat. DRAKE
10:58|WANT TO WANT ME|JASON DERULO
11:02|SUNDAY BEST|SURFACES
11:07|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
11:11|COME & GO|JUICE WRLD & MARSHMELLO
11:15|BLAME|CALVIN HARRIS [+] JOHN NEWMAN
11:18|NO SCRUBS|TOM ENZY feat. KALU
11:21|SOMOS IGUAIS|PLUTONIO
11:25|ONLY HUMAN|JONAS BROTHERS
11:28|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
11:31|LOSE SOMEBODY|KYGO & ONEREPUBLIC
11:35|FALLIN|KOMET
11:38|BIRDS|IMAGINE DRAGONS feat. ELISA
11:41|NOBODYS LOVE|MAROON 5
11:45|BREAK MY HEART|DUA LIPA
11:49|ONE DANCE|DRAKE feat. WIZKID & KYLA
11:51|SAVAGE LOVE|JAWSH 685 x JASON DERULO
11:55|IN MY BONES|RAY DALTON
11:59|HOJI NKA TA ROLA|JULINHO KSD
12:02|SECRETS|REGARD & RAYE
12:06|MAMA TA XINTI|JULINHO KSD
12:09|DONT CALL ME UP|MABEL
12:12|THIS CITY|SAM FISCHER
12:15|TREAT YOU BETTER|SHAWN MENDES
12:19|DADO|RONY FUEGO
12:22|BANANA|CONKARAH feat. SHAGGY
12:25|ROCKSTAR|DABABY feat. RODDY RICCH
12:28|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
12:32|TALK|KHALID
12:36|KINGS & QUEENS|AVA MAX
12:39|CIRCLES|POST MALONE
12:42|WE CAN DO BETTER|MATT SIMONS
12:45|SOMETHING TRIVIAL|NEEV
12:53|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
12:57|NEVER GO BACK|DENNIS LLOYD
13:00|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
13:08|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
13:14|HALLUCINATE|DUA LIPA
13:17|LET ME HOLD YOU (TURN ME ON)|CHEAT CODES feat. DANTE KLEIN
13:20|FALLING|HARRY STYLES
13:23|SUCKER|JONAS BROTHERS
13:26|HARD FOR ME|MICHELE MARRONE
13:29|SAVAGE LOVE|JAWSH 685 x JASON DERULO
13:32|INTENTIONS|JUSTIN BIEBER feat. QUAVO
13:36|RECOMECAR|FERNANDO DANIEL
13:40|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
13:43|THIS CITY|SAM FISCHER
13:47|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
13:49|LONELY|JOEL CORRY
13:53|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
13:56|ESSA SAIA|BISPO feat. IVANDRO
14:00|TOOSIE SLIDE|DRAKE
14:04|NO SCRUBS|TOM ENZY feat. KALU
14:06|LOSE CONTROL|MEDUZA x BECKY HILL x GOODBOYS
14:09|VERGONHA NA CARA|PLUTONIO
14:12|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
14:16|24K MAGIC|BRUNO MARS
14:20|UN DIA (ONE DAY)|J. BALVIN, DUA LIPA, BAD BUNNY & TAINY
14:24|LOSE SOMEBODY|KYGO & ONEREPUBLIC
14:28|BREAKING ME|TOPIC feat. A7S
14:30|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
14:34|BEFORE YOU GO|LEWIS CAPALDI
14:37|IN MY BONES|RAY DALTON
14:41|DONT START NOW|DUA LIPA
14:44|MERCY|SHAWN MENDES
14:47|PAST LIFE|TREVOR DANIEL & SELENA GOMEZ
14:54|SAVAGE LOVE|JAWSH 685 x JASON DERULO
14:57|OUVI DIZER|MELIM
15:00|WATERMELON SUGAR|HARRY STYLES
15:07|SECRETS|REGARD & RAYE
15:10|GO CRAZY|CHRIS BROWN & YOUNG THUG
15:13|THIS CITY|SAM FISCHER
15:16|DEVIA IR|WET BED GANG
15:20|IN YOUR EYES|THE WEEKND
15:24|BANANA|CONKARAH feat. SHAGGY
15:27|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
15:32|FALLIN|KOMET
15:35|ADORE YOU|HARRY STYLES
15:38|RIDE|TWENTY ONE PILOTS
15:42|SUNDAY BEST|SURFACES
15:44|COME & GO|JUICE WRLD & MARSHMELLO
15:48|KINGS & QUEENS|AVA MAX
15:50|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
15:55|HISTORIA|DIOGO PICARRA
15:58|BLINDING LIGHTS|THE WEEKND
16:01|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
16:05|NOBODYS LOVE|MAROON 5
16:09|SHAPE OF YOU|ED SHEERAN
16:13|JERUSALEMA|MASTER KG feat. BURNA BOY & NOMCEBO ZIKODE
16:19|BREAK MY HEART|DUA LIPA
16:22|ROSES|SAINT JHN
16:27|SAVAGE LOVE|JAWSH 685 x JASON DERULO
16:30|HARD FOR ME|MICHELE MARRONE
16:32|HOJI NKA TA ROLA|JULINHO KSD
16:37|RITMO (BAD BOYS FOR LIFE)|BLACK EYED PEAS x J. BALVIN
16:41|I FEEL IT COMING|THE WEEKND feat. DAFT PUNK
16:45|LONELY|JOEL CORRY
16:53|THIS CITY|SAM FISCHER
16:56|DADO|RONY FUEGO
17:00|ROCKSTAR|DABABY feat. RODDY RICCH
17:08|STUCK WITH U|ARIANA GRANDE & JUSTIN BIEBER
17:11|SOMETHING TRIVIAL|NEEV
17:15|MEU DEUS|PLUTONIO
17:19|NO SCRUBS|TOM ENZY feat. KALU
17:21|RIDE IT|REGARD
17:26|NAO SE PASSA NADA|PIRUKA
17:28|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
17:32|COMME AVANT|LARTISTE feat. CAROLIINA x DJ VENS-T2
17:35|LOSE SOMEBODY|KYGO & ONEREPUBLIC
17:38|HALLUCINATE|DUA LIPA
17:43|FALLING|HARRY STYLES
17:47|DONT RUSH|YOUNG T & BUGSEY feat. HEADIE ONE
17:50|EVERYTHING I WANTED|BILLIE EILISH
17:55|IN MY BONES|RAY DALTON
