06:28|Morado|J Balvin
06:31|God's Plan|Drake
06:34|Rockstar|DaBaby, Roddy Ricch
06:37|Hot Girl Bummer|Blackbear
06:41|Safe|Mizzy Miles, Lhast, 9 Miller, Lon3r Johny
06:44|TKN|Rosalía, Travis Scott
06:46|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
06:51|Somos Iguais|Plutónio
06:54|Be Kind|Marshmello, Halsey
06:57|Good Life|Kappa Jotta
07:01|Lucid Dreams|Juice WRLD
07:04|Watermelon Sugar|Harry Styles
07:07|Breaking Me|Topic, A7S
07:10|Liar|Camila Cabello
07:14|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
07:17|Ily (I Love You Baby)|Surf Mesa, Emilee
07:20|Blueberry Faygo|Lil Mosey
07:23|Blinding Lights|The Weeknd
07:27|The Greatest|Sia, Kendrick Lamar
07:30|Ignorantes|Bad Bunny, Sech
07:33|Tempo|FrankieontheGuitar, Tóy Tóy T-Rex, Bispo, Lon3r Johny
07:37|Stuck with U|Ariana Grande, Justin Bieber
07:43|Sunday Best|Surfaces
07:46|Devia Ir|Wet Bed Gang
07:52|Qué Pena|Maluma, J Balvin
07:56|Mama Ta Xinti|Julinho Ksd
07:58|Festa|David Carreira, Mc Kevinho
08:02|Don't Start Now|Dua Lipa
08:05|Te Gusta|Mc Kevinho
08:07|Supalonely|Benee, Gus Dapperton
08:11|Yummy|Justin Bieber
08:14|PopStar|DJ Khaled, Drake
08:18|Savage Love|Jawsh 685, Jason Derulo
08:21|Roses [Imanbek remix]|Saint Jhn
08:24|Side to Side|Ariana Grande, Nicki Minaj
08:28|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
08:31|The Scotts|The Scotts, Kid Cudi, Travis Scott
08:33|In Your Eyes [remix]|The Weeknd, Doja Cat
08:39|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
08:42|Cafeína|DJ Dadda, Plutónio
08:47|Ritmo (Bad Boys for Life)|Black Eyed Peas, J Balvin
08:51|Intentions|Justin Bieber, Quavo
08:54|Flores|Vitão, Luísa Sonza
08:57|Falling|Trevor Daniel
08:59|Rockstar|DaBaby, Roddy Ricch
09:02|Toosie Slide|Drake
09:06|Say So|Doja Cat
09:10|Don't Rush|Young T & Bugsey, Headie One
09:13|Beautiful People|Ed Sheeran, Khalid
09:17|Conclusão|Julinho Ksd
09:20|Watermelon Sugar|Harry Styles
09:23|Love Me Now|John Legend
09:27|Savage|Megan Thee Stallion
09:29|Tempo|FrankieontheGuitar, Bispo, Lon3r Johny, Tóy Tóy T-Rex
09:33|Be Kind|Marshmello, Halsey
09:38|Old Town Road [remix]|Lil Nas X, Billy Ray Cyrus
09:41|TKN|Rosalía, Travis Scott
09:44|Rain on Me|Lady Gaga, Ariana Grande
09:47|Rare|Selena Gomez
09:51|Better|Khalid
09:55|Own It|Stormzy, Ed Sheeran, Burna Boy
09:58|Roses [Imanbek remix]|Saint Jhn
10:01|Breaking Me|Topic, A7S
10:04|Tusa|Karol G, Nicki Minaj
10:08|Morado|J Balvin
10:11|Thunderclouds|LSD, Diplo, Sia, Labrinth
10:14|Hasta que Dios Diga|Anuel AA, Bad Bunny
10:21|Don't Start Now|Dua Lipa
10:24|Love on the Brain|Rihanna
10:28|Mamacita|Black Eyed Peas, Ozuna, J Rey Soul
10:32|Adore You|Harry Styles
10:38|Stuck with U|Ariana Grande, Justin Bieber
10:42|Vivi Good|Julinho Ksd, Yuran, Trista
10:46|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
10:49|Happier|Marshmello, Bastille
10:53|Te Gusta|Mc Kevinho
10:55|Tou Bem|ProfJam, Lhast
10:58|Ignorantes|Bad Bunny, Sech
11:02|Blinding Lights|The Weeknd
11:05|Savage Love|Jawsh 685, Jason Derulo
11:08|Sunday Best|Surfaces
11:11|Hot Girl Bummer|Blackbear
11:14|Con Altura|Rosalía, J Balvin
11:16|Ily (I Love You Baby)|Surf Mesa, Emilee
11:19|Blueberry Faygo|Lil Mosey
11:22|Rockstar|DaBaby, Roddy Ricch
11:25|Lush Life|Zara Larsson
11:29|Supalonely|Benee, Gus Dapperton
11:32|Intentions|Justin Bieber, Quavo
11:37|Toosie Slide|Drake
11:42|Arms around You|XXXTentacion, Maluma, Swae Lee, Lil Peep
11:47|Break My Heart|Dua Lipa
11:51|Thank U, Next|Ariana Grande
11:54|Conclusão|Julinho Ksd
11:57|X|Nicky Jam, J Balvin
12:00|Watermelon Sugar|Harry Styles
12:03|TKN|Rosalía, Travis Scott
12:05|Tempo|FrankieontheGuitar, Bispo, Lon3r Johny, Tóy Tóy T-Rex
12:09|Don't Rush|Young T & Bugsey, Headie One
12:12|Wow.|Post Malone
12:15|Festa|David Carreira, Mc Kevinho
12:18|Don't Start Now|Dua Lipa
12:22|Run Up|Major Lazer, Nicki Minaj, PartyNextDoor
12:25|Breaking Me|Topic, A7S
12:28|Savage|Megan Thee Stallion
12:30|Roxanne|Arizona Zervas
12:35|In Your Eyes [remix]|The Weeknd, Doja Cat
12:39|Better Now|Post Malone
12:46|Rain on Me|Lady Gaga, Ariana Grande
12:49|À Vontade|ProfJam, Fínix MG
12:53|Stuck with U|Ariana Grande, Justin Bieber
12:57|Bad Liar|Imagine Dragons
13:01|Rockstar|DaBaby, Roddy Ricch
13:04|Te Gusta|Mc Kevinho
13:06|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
13:11|The Scotts|The Scotts, Kid Cudi, Travis Scott
13:13|Essa Saia|Bispo, Ivandro
13:16|PopStar|DJ Khaled, Drake
13:20|Savage Love|Jawsh 685, Jason Derulo
13:23|Roses [Imanbek remix]|Saint Jhn
13:26|Lean On|Major Lazer, DJ Snake, MO
13:29|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
13:32|Say So|Doja Cat
13:38|Blueberry Faygo|Lil Mosey
13:42|7 Rings|Ariana Grande
13:48|Ignorantes|Bad Bunny, Sech
13:51|Dance Monkey|Tones and I
13:55|Toosie Slide|Drake
13:59|Say My Name|David Guetta, Bebe Rexha, J Balvin
14:02|Don't Start Now|Dua Lipa
14:05|Conclusão|Julinho Ksd
