00:02|MAD WORLD|RIVERDALE CAST
00:05|HURT|CHRISTINA AGUILERA
00:09|YOUTH|SHAWN MENDES feat. KHALID
00:12|AMAR PELOS DOIS|SALVADOR SOBRAL
00:15|SAY YOU WONT LET GO|JAMES ARTHUR
00:18|KILLING ME SOFTLY|FUGEES
00:21|SEI LÁ|BÁRBARA TINOCO
00:24|BORN TO DIE|LANA DEL REY
00:28|REALIZE|COLBIE CAILLAT
00:33|LET IT GO|JAMES BAY
00:37|ORDINARY WORLD|DURAN DURAN
00:41|SAY SOMETHING|A GREAT BIG WORLD / CHRISTINA AGUILERA
00:45|MOMENTO|PEDRO ABRUNHOSA
00:49|EVERYBODY HURTS|R.E.M.
00:56|DELICATE|TAYLOR SWIFT
01:00|PERTO DE MIM|SYRO
01:03|NIGHT CALLS|JOE COCKER
01:07|ALL OF ME|JOHN LEGEND
01:11|I WANT TO KNOW WHAT LOVE IS|FOREIGNER
01:16|STILLNESS OF HEART|LENNY KRAVITZ
01:20|YOU ARE NOT ALONE|MICHAEL JACKSON
01:24|PERFECT|ED SHEERAN
01:29|AGORA E TARDE|D.A.M.A
01:32|AINT NO SUNSHINE|LIGHTHOUSE FAMILY
01:36|BEFORE YOU GO|LEWIS CAPALDI
01:39|BEAUTIFUL PEOPLE|ED SHEERAN feat. KHALID
01:42|LINGER|CRANBERRIES
01:46|O QUE TU DÁS|MATAY
01:50|A THOUSAND YEARS|CHRISTINA PERRI
01:57|S.O.S|AVICII FT. ALOE BLACC
02:00|YOU FOUND ME|THE FRAY
02:04|KINGS & QUEENS|AVA MAX
02:06|ILY (I LOVE YOU BABY)|SURF MESA feat. EMILEE
02:09|CORAÇÃO|DIOGO PIÇARRA
02:12|RITMO (BAD BOYS FOR LIFE)|BLACK EYED PEAS x J. BALVIN
02:15|SOMEBODY|BRYAN ADAMS
02:20|ANTES DELA DIZER QUE SIM|BÁRBARA TINOCO
02:23|MORAL OF THE STORY|ASHE
02:26|ERA EU|D.A.M.A
02:29|BLINDING LIGHTS|THE WEEKND
02:33|RECOMEÇAR|FERNANDO DANIEL
02:36|DEAMONS|IMAGINE DRAGONS
02:39|MELHOR DE MIM|MARIZA
02:43|THE MOST BEAUTIFUL GIRL IN THE WORLD|PRINCE
02:46|LONGE|NUNO RIBEIRO
02:53|BREAKING ME|TOPIC FT. A7S
02:55|ANDRA TUTTO BENE|CRISTOVAM
