01:03|PUT A LITTLE LOVE ON ME|NIAL HORAN
01:06|(NAO)  ERA AMOR|GIULIA BE
01:09|RED RED WINE|UB 40
01:12|O AMOR É O SEGREDO|VITOR KLEY
01:15|I LOVE YOUS|HAILEE STEINFELD
01:18|ECHAME LA CULPA|LUIS FONSI & DEMI LOVATO
01:21|THEY DONT CARE ABOUT US|MICHAEL JACKSON
01:25|DONT START NOW|DUA LIPA
01:28|A MIÚDA DO CAFÉ|AMOR ELECTRO
01:33|BIG GIRLS DON`T CRY|FERGIE [+] SEAN KINGSTON
01:37|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
01:40|CORAÇÃO|DIOGO PIÇARRA
01:43|ADORE YOU|HARRY STYLES
01:46|KINGS & QUEENS|AVA MAX
01:51|YOU ARE THE REASON|CALUM SCOTT
01:54|BOULEVARD OF BROKEN DREAMS|GREEN DAY
01:58|MORAL OF THE STORY|ASHE
02:02|BRUISES|LEWIS CAPALDI
02:05|RECOMEÇAR|FERNANDO DANIEL
02:09|DANCING WITH A STRANGER|SAM SMITH & NORMANI
02:11|I CAN SEE CLEARLY NOW|JIMMY CLIFF
02:14|OUVI DIZER|MELIM
02:18|IN YOUR EYES|THE WEEKND
02:22|QUEM ME DERA|MARIZA
02:26|TUSA|KAROL G. x NICKI MINAJ
02:30|ANDRA TUTTO BENE|CRISTOVAM
02:33|HYMN FOR THE WEEKEND|COLDPLAY
02:36|TU E EU|DIOGO PIÇARRA
02:39|WONDERWALL|OASIS
02:43|SO EU SEI|VIRGUL
02:46|MOVES LIKE JAGGER|MAROON 5 [+] CHRISTINA AGUILERA
02:51|BEFORE YOU GO|LEWIS CAPALDI
02:55|TEMPO|ANJOS
02:58|I WAS BORN TO LOVE YOU|FREDDIE MERCURY
03:03|ANTES DELA DIZER QUE SIM|BÁRBARA TINOCO
03:05|CONVERSATIONS IN THE DARK|JOHN LEGEND
03:09|REGGAETÓN LENTO (REMIX)|CNCO & LITTLE MIX
03:12|ZOMBIE|CRANBERRIES
03:17|BIRDS|IMAGINE DRAGONS FT. ELISA
03:21|PARAISO|DIOGO PIÇARRA
03:25|WHITE FLAG|DIDO
03:29|ALWAYS REMEMBER US THIS WAY|LADY GAGA
03:32|E PRECISO|MIGUEL GAMEIRO
03:35|PHYSICAL|DUA LIPA
03:38|SAY SO|DOJA CAT
03:41|MEU AMOR DE LONGE|RAQUEL TAVARES
03:44|PERFECT (DUET)|ED SHEERAN & BEYONCE
03:50|HEAVEN|AVICII FT. CHRIS MARTIN
03:54|BUBBLY|COLBIE CAILLAT
03:58|EVERYTHING I WANTED|BILLIE EILISH
04:02|RIDE IT|REGARD
04:04|O ERRO MAIS BONITO|ANA BACALHAU & DIOGO PIÇARRA
04:07|DANCE MONKEY|TONES AND I
04:11|READY OR NOT|FUGEES
04:14|MENINA SOLTA|GIULIA BE
04:17|I LOVE YOUS|HAILEE STEINFELD
04:20|PARA SEMPRE|DENGAZ FT. SEU JORGE
04:24|BLINDING LIGHTS|THE WEEKND
04:28|HONEY|NOBLE
04:31|BAD LIAR|IMAGINE DRAGONS
04:35|A NOSSA VEZ|CALEMA
04:39|TWO PRINCES|SPIN DOCTORS
04:42|EU GOSTO DE TI|ELAS
04:45|THE LAZY SONG|BRUNO MARS
04:50|BREAKING ME|TOPIC FT. A7S
04:53|CORAÇÃO|DIOGO PIÇARRA
04:56|BEAT IT|MICHAEL JACKSON
04:59|(NAO)  ERA AMOR|GIULIA BE
05:02|KINGS & QUEENS|AVA MAX
05:05|SOMEONE YOU LOVED|LEWIS CAPALDI
05:07|FLASHDANCE...WHAT A FEELING|IRENE CARA
05:11|IN MY BLOOD|SHAWN MENDES
05:15|O MUNDO AO CONTRÁRIO|XUTOS E PONTAPÉS
05:19|CHASING CARS|SNOW PATROL
05:24|NATURAL|IMAGINE DRAGONS
05:27|RECOMEÇAR|FERNANDO DANIEL
05:31|MAMACITA|BLACK EYED PEAS x OZUNA x J. REY SOUL
05:34|MORAL OF THE STORY|ASHE
05:38|O AMOR E ASSIM|HMB [+] CARMINHO
05:42|LEAVE A LIGHT ON|TOM WALKER
05:45|BUSY (FOR ME)|AUREA
05:50|PUT A LITTLE LOVE ON ME|NIAL HORAN
05:54|ANDRA TUTTO BENE|CRISTOVAM
05:57|FOOTLOOSE|KENNY LOGGINS
06:01|SEI LÁ|BÁRBARA TINOCO
06:04|IN YOUR EYES|THE WEEKND
06:08|SAY YOU WONT LET GO|JAMES ARTHUR
06:11|OVER MY SHOULDER|MIKE & THE MECHANICS
06:15|I DONT CARE|ED SHEERAN & JUSTIN BIEBER
06:18|TREVO|ANAVITORIA FT. DIOGO PIÇARRA
06:22|FREE|LIGHTHOUSE FAMILY
06:29|HOW DO YOU SLEEP|SAM SMITH
06:32|TEMPO|ANJOS
